BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,j
PIPING/7052/J32/444-1,6,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.02-1,-,AJ2,1,None,800,
PIPING/7052/J32/444-2,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.7,ft,1,PIPE,PM110XA-CS-99999.02-2,-,AJ2,1,160,,
PIPING/7052/J32/444-3,1,XSH10-C-A-E-4.0-NA-CS_444-3~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.02-3,-,AJ2,1,None,,
PIPING/7052/J32/444-3,2,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.02-3,-,AJ2,1,None,6000,
PIPING/7052/J32/444-3,3,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",1.3,ft,1,PIPE,PM110XA-CS-99999.02-3,-,AJ2,1,160,,
PIPING/7052/J32/445-1,1,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.03-1,-,AJ2,1,None,6000,
PIPING/7052/J32/445-1,2,XSH10-C-A-K-4.0-NA-CS_445-1~1,1,"- XSH10-C-A-K-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.03-1,-,AJ2,1,None,,
PIPING/7052/J32/445-1,3,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.03-1,-,AJ2,1,None,800,
PIPING/7052/J32/445-1,4,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.03-1,-,AJ2,1,None,6000,
PIPING/7052/J32/445-1,5,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.03-1,-,AJ2,1,None,6000,
PIPING/7052/J32/445-1,6,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",31.5,ft,1,PIPE,PM110XA-CS-99999.03-1,-,AJ2,1,160,,
PIPING/7052/J32/445-1,7,XSH10-C-A-K-4.0-NA-CS_445-1~1,1,"- XSH10-C-A-K-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.03-1,-,AJ2,1,None,,
PIPING/7052/J32/446-1,1,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.4,ft,1,PIPE,PM110XA-CS-99999.04-1,-,AJ2,1,160,,
PIPING/7052/J32/446-1,2,PLYSTGADZZAABZ~1,1,"- STRNR WYE; SW; 20 MESH (0.034 IN OPEN) 316SS SCRN; CL 600; CS ASTM A216 GR WCB 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.04-1,-,AJ2,1,None,600,
PIPING/7052/J32/446-1,3,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.04-1,-,AJ2,1,None,800,
PIPING/7052/J32/446-1,4,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.04-1,-,AJ2,1,None,6000,
PIPING/7052/J32/446-1,5,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",2.7,ft,1,PIPE,PM110XA-CS-99999.04-1,-,AJ2,1,160,,
PIPING/7052/J32/446-1,6,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.04-1,-,AJ2,1,160,600,
PIPING/7052/J32/446-1,7,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.04-1,-,AJ2,1,None,800,
PIPING/7052/J32/446-2,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.04-2,-,AJ2,1,160,,
PIPING/7052/J32/446-3,1,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.04-3,-,AJ2,1,160,600,
PIPING/7052/J32/446-3,2,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.04-3,-,AJ2,1,None,6000,
PIPING/7052/J32/446-3,3,XSH10-C-A-E-4.0-NA-CS_446-3~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.04-3,-,AJ2,1,None,,
PIPING/7052/J32/446-3,4,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",1.6,ft,1,PIPE,PM110XA-CS-99999.04-3,-,AJ2,1,160,,
PIPING/7052/J32/447-1,1,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/447-1,2,XSH10-C-A-K-4.0-NA-CS_447-1~1,1,"- XSH10-C-A-K-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.05-1,-,AJ2,1,None,,
PIPING/7052/J32/447-1,3,XSH10-C-A-K-4.0-NA-CS_447-1~1,1,"- XSH10-C-A-K-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.05-1,-,AJ2,1,None,,
PIPING/7052/J32/447-1,4,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.05-1,-,AJ2,1,None,800,
PIPING/7052/J32/447-1,5,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/447-1,6,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/447-1,7,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/447-1,8,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/447-1,9,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",30.2,ft,1,PIPE,PM110XA-CS-99999.05-1,-,AJ2,1,160,,
PIPING/7052/J32/447-1,10,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.05-1,-,AJ2,1,None,6000,
PIPING/7052/J32/448-1,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",2.3,ft,1,PIPE,PM110XA-CS-99999.06-1,-,AJ2,1,160,,
PIPING/7052/J32/448-1,2,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.06-1,-,AJ2,1,None,800,
PIPING/7052/J32/448-1,3,PLYSTGADZZAABZ~1,1,"- STRNR WYE; SW; 20 MESH (0.034 IN OPEN) 316SS SCRN; CL 600; CS ASTM A216 GR WCB 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.06-1,-,AJ2,1,None,600,
PIPING/7052/J32/448-1,4,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.06-1,-,AJ2,1,None,800,
PIPING/7052/J32/448-1,5,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.06-1,-,AJ2,1,160,600,
PIPING/7052/J32/448-1,6,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.4,ft,1,PIPE,PM110XA-CS-99999.06-1,-,AJ2,1,160,,
PIPING/7052/J32/448-1,7,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.06-1,-,AJ2,1,None,6000,
PIPING/7052/J32/448-2,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.06-2,-,AJ2,1,160,,
PIPING/7052/J32/448-3,1,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.06-3,-,AJ2,1,160,600,
PIPING/7052/J32/448-3,2,XSH10-C-A-E-4.0-NA-CS_448-3~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.06-3,-,AJ2,1,None,,
PIPING/7052/J32/448-3,3,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.06-3,-,AJ2,1,None,6000,
PIPING/7052/J32/448-3,4,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",1.5,ft,1,PIPE,PM110XA-CS-99999.06-3,-,AJ2,1,160,,
PIPING/7052/J32/449-1,1,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.4,ft,1,PIPE,PM110XA-CS-99999.07-1,-,AJ2,1,160,,
PIPING/7052/J32/449-1,2,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.07-1,-,AJ2,1,None,800,
PIPING/7052/J32/449-1,3,XSH10-C-A-E-4.0-NA-CS_449-1~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.07-1,-,AJ2,1,None,,
PIPING/7052/J32/449-1,4,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.07-1,-,AJ2,1,None,800,
PIPING/7052/J32/449-1,5,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.07-1,-,AJ2,1,160,600,
PIPING/7052/J32/449-1,6,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",5.7,ft,1,PIPE,PM110XA-CS-99999.07-1,-,AJ2,1,160,,
PIPING/7052/J32/449-1,7,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.07-1,-,AJ2,1,None,6000,
PIPING/7052/J32/449-1,8,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.07-1,-,AJ2,1,None,6000,
PIPING/7052/J32/449-1,9,PLYSTGADZZAABZ~1,1,"- STRNR WYE; SW; 20 MESH (0.034 IN OPEN) 316SS SCRN; CL 600; CS ASTM A216 GR WCB 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.07-1,-,AJ2,1,None,600,
PIPING/7052/J32/449-2,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.07-2,-,AJ2,1,160,,
PIPING/7052/J32/449-3,1,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.07-3,-,AJ2,1,160,600,
PIPING/7052/J32/449-3,2,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.07-3,-,AJ2,1,None,6000,
PIPING/7052/J32/449-3,3,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",1,ft,1,PIPE,PM110XA-CS-99999.07-3,-,AJ2,1,160,,
PIPING/7052/J32/450-1,1,PLYSTGADZZAABZ~1,1,"- STRNR WYE; SW; 20 MESH (0.034 IN OPEN) 316SS SCRN; CL 600; CS ASTM A216 GR WCB 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.08-1,-,AJ2,1,None,600,
PIPING/7052/J32/450-1,2,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.08-1,-,AJ2,1,None,800,
PIPING/7052/J32/450-1,3,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.08-1,-,AJ2,1,None,800,
PIPING/7052/J32/450-1,4,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.08-1,-,AJ2,1,160,600,
PIPING/7052/J32/450-1,5,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.08-1,-,AJ2,1,None,6000,
PIPING/7052/J32/450-1,6,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.08-1,-,AJ2,1,None,6000,
PIPING/7052/J32/450-1,7,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.4,ft,1,PIPE,PM110XA-CS-99999.08-1,-,AJ2,1,160,,
PIPING/7052/J32/450-1,8,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",7.2,ft,1,PIPE,PM110XA-CS-99999.08-1,-,AJ2,1,160,,
PIPING/7052/J32/450-1,9,XSH10-C-A-E-4.0-NA-CS_450-1~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.08-1,-,AJ2,1,None,,
PIPING/7052/J32/450-2,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.08-2,-,AJ2,1,160,,
PIPING/7052/J32/450-3,1,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.08-3,-,AJ2,1,160,600,
PIPING/7052/J32/450-3,2,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.08-3,-,AJ2,1,None,6000,
PIPING/7052/J32/450-3,3,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",1,ft,1,PIPE,PM110XA-CS-99999.08-3,-,AJ2,1,160,,
PIPING/7052/J32/451-1,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",4,ft,1,PIPE,PM110XA-CS-99999.09-1,-,AJ2,1,160,,
PIPING/7052/J32/451-1,2,XSH10-C-A-E-4.0-NA-CS_451-1~1,1,"- XSH10-C-A-E-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PM110XA-CS-99999.09-1,-,AJ2,1,None,,
PIPING/7052/J32/451-1,3,VGQDJBQAIAZ014~1/2,1/2,"- GYAABV GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KAZMD - L20KAZMD 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.09-1,-,AJ2,1,None,800,
PIPING/7052/J32/451-1,4,PLYSTGADZZAABZ~1,1,"- STRNR WYE; SW; 20 MESH (0.034 IN OPEN) 316SS SCRN; CL 600; CS ASTM A216 GR WCB 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.09-1,-,AJ2,1,None,600,
PIPING/7052/J32/451-1,5,VGSDJBQAIAZ024~1,1,"- GYAABW GATE VALVE; API CL 800; SW; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AJ2:L20KA1MD - L20KA1MD 1""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-CS-99999.09-1,-,AJ2,1,None,800,
PIPING/7052/J32/451-1,6,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.09-1,-,AJ2,1,160,600,
PIPING/7052/J32/451-1,7,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.09-1,-,AJ2,1,None,6000,
PIPING/7052/J32/451-1,8,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.4,ft,1,PIPE,PM110XA-CS-99999.09-1,-,AJ2,1,160,,
PIPING/7052/J32/451-1,9,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.09-1,-,AJ2,1,None,6000,
PIPING/7052/J32/451-2,2,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.09-2,-,AJ2,1,160,,
PIPING/7052/J32/451-3,1,PPAACABZBKABBZ~1,1,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1""",0.5,ft,1,PIPE,PM110XA-CS-99999.09-3,-,AJ2,1,160,,
PIPING/7052/J32/451-3,2,PFCCADADBKAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3BL 1""",1,ea,1,FLANGES,PM110XA-CS-99999.09-1,-,AJ2,1,160,600,
PIPING/7052/J32/451-3,3,PSLAAGAVZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 6000; CS ASTM A105N - L30VBDB 1""",1,ea,1,FITTINGS,PM110XA-CS-99999.09-3,-,AJ2,1,None,6000,
PIPING/7052/J32/451-4,4,PPAACABZBKABBZ~1/2,1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 1/2""",0.1,ft,1,PIPE,PM110XA-CS-99999.09-4,-,AJ2,1,160,,
PIPING/7052/J32/452-1,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.01-1,-,AB1,1,XS,150,
PIPING/7052/J32/452-1,2,XWP10-A-E-90-14-0.22-D_452-1~2,2,"- XWP10-A-E-90-14-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.01-1,-,AB1,1,None,,
PIPING/7052/J32/452-1,3,XWP10-A-E-90-18-0.22-D_452-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.01-1,-,AB1,1,None,,
PIPING/7052/J32/452-1,4,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,5,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.01-1,-,AB1,1,XS,150,
PIPING/7052/J32/452-1,6,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,7,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,8,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,9,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",13.3,ft,1,PIPE,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,10,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-1,11,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.01-1,-,AB1,1,XS,150,
PIPING/7052/J32/452-1,12,PWTAAEAACAAABZ~2X2,2X2,"- TEE; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L51NA1 2X2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-1,-,AB1,1,XS,,
PIPING/7052/J32/452-2,1,XWP10-A-E-90-16-0.22-D_452-2~2,2,"- XWP10-A-E-90-16-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.01-2,-,AB1,1,None,,
PIPING/7052/J32/452-2,2,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.01-2,-,AB1,1,XS,150,
PIPING/7052/J32/452-2,3,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.01-2,-,AB1,1,XS,150,
PIPING/7052/J32/452-2,4,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-2,-,AB1,1,XS,,
PIPING/7052/J32/452-2,5,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",17.5,ft,1,PIPE,PM110XA-N-100388.01-2,-,AB1,1,XS,,
